[21:48:22] [main/INFO]: ModLauncher running: args [--username, Lindo_Comunista, --version, forge-31.2.56, --gameDir, C:\Users\athos\curseforge\minecraft\Instances\All the Mods 5 - ATM5, --assetsDir, C:\Users\athos\curseforge\minecraft\Install\assets, --assetIndex, 1.15, --uuid, 1a8c5e2492204c419b1cc071070ea9ad, --accessToken, ????????, --userType, msa, --versionType, release, --width, 1024, --height, 768, --launchTarget, fmlclient, --fml.forgeVersion, 31.2.56, --fml.mcVersion, 1.15.2, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20200515.085601]
[21:48:22] [main/INFO]: ModLauncher 5.1.2+70+master.2845bb9 starting: java version 1.8.0_51 by Oracle Corporation
[21:48:24] [main/INFO]: Added Lets Encrypt root certificates as additional trust
[21:48:24] [main/INFO]: MixinBootstrap v1.1.0
[21:48:24] [main/INFO]: Mixin v0.8.4
[21:48:24] [main/INFO]: ModLauncher v5.1.2+70+master.2845bb9 (4.0)
[21:48:24] [main/INFO]: SpongePowered MIXIN Subsystem Version=0.8.2 Source=file:/C:/Users/athos/curseforge/minecraft/Install/libraries/org/spongepowered/mixin/0.8.2/mixin-0.8.2.jar Service=ModLauncher Env=CLIENT
[21:48:36] [main/INFO]: [org.antlr.v4.runtime.ConsoleErrorListener:syntaxError:38]: line 16:0 token recognition error at: '`'
[21:48:36] [main/INFO]: [org.antlr.v4.runtime.ConsoleErrorListener:syntaxError:38]: line 13:99 token recognition error at: ';'
[21:48:42] [main/INFO]: Successfully loaded Mixin Connector [me.jellysquid.mods.phosphor.mixin.PhosphorMixinConnector]
[21:48:42] [main/INFO]: Launching target 'fmlclient' with arguments [--version, forge-31.2.56, --gameDir, C:\Users\athos\curseforge\minecraft\Instances\All the Mods 5 - ATM5, --assetsDir, C:\Users\athos\curseforge\minecraft\Install\assets, --uuid, 1a8c5e2492204c419b1cc071070ea9ad, --username, Lindo_Comunista, --assetIndex, 1.15, --accessToken, ????????, --userType, msa, --versionType, release, --width, 1024, --height, 768]
[21:48:43] [main/INFO]: Adding 'add_enchantment_tooltip' ASM patch...
[21:48:43] [main/INFO]: Added 'add_enchantment_tooltip' ASM patch!
[21:48:43] [main/INFO]: Adding 'add_missing_tag_enchantment_tooltip' ASM patch...
[21:48:43] [main/INFO]: Added 'add_missing_tag_enchantment_tooltip' ASM patch!
[21:48:44] [main/INFO]: Adding 'on_block_change' ASM patch...
[21:48:44] [main/INFO]: Added 'on_block_change' ASM patch!
[21:48:44] [main/INFO]: Adding 'sun_brightness_server' ASM patch...
[21:48:44] [main/INFO]: Added 'sun_brightness_server' ASM patch!
[21:48:51] [main/INFO]: Inserted after-TER callback
[21:48:51] [main/INFO]: Inserted wire collision callback
[21:48:53] [main/INFO]: Adding 'on_block_change' ASM patch...
[21:48:53] [main/INFO]: Added 'on_block_change' ASM patch!
[21:48:53] [main/INFO]: Adding 'sun_brightness_server' ASM patch...
[21:48:53] [main/INFO]: Added 'sun_brightness_server' ASM patch!
[21:48:55] [main/INFO]: Adding 'set_player_field' ASM patch...
[21:48:55] [main/INFO]: Added 'set_player_field' ASM patch!
[21:48:55] [main/INFO]: Adding 'water_movement_slowdown_prevention' ASM patch...
[21:48:55] [main/INFO]: Added 'water_movement_slowdown_prevention' ASM patch!
[21:48:55] [main/INFO]: Adding 'set_player_field' ASM patch...
[21:48:55] [main/INFO]: Added 'set_player_field' ASM patch!
[21:48:55] [main/INFO]: Adding 'water_movement_slowdown_prevention' ASM patch...
[21:48:55] [main/INFO]: Added 'water_movement_slowdown_prevention' ASM patch!
[21:48:55] [main/INFO]: Inserted wire collision callback
[21:48:59] [main/INFO]: Setting user: Lindo_Comunista
[21:48:59] [pool-3-thread-1/INFO]: Inserted block update callback
[21:49:00] [pool-3-thread-1/INFO]: Inserted block update callback
[21:49:10] [pool-3-thread-1/INFO]: Adding 'add_player_field' ASM patch...
[21:49:10] [pool-3-thread-1/INFO]: Added 'add_player_field' ASM patch!
[21:49:17] [pool-3-thread-1/INFO]: Adding 'add_enchantment_tooltip' ASM patch...
[21:49:17] [pool-3-thread-1/INFO]: Added 'add_enchantment_tooltip' ASM patch!
[21:49:17] [pool-3-thread-1/INFO]: Adding 'add_missing_tag_enchantment_tooltip' ASM patch...
[21:49:17] [pool-3-thread-1/INFO]: Added 'add_missing_tag_enchantment_tooltip' ASM patch!
[21:49:32] [main/INFO]: Backend library: LWJGL version 3.2.2 build 10
[21:49:36] [main/WARN]: Cryptography is restricted in this Java installation
[21:49:36] [main/WARN]: Please complain to Mojang for shipping a 5 year old Java version
[21:49:36] [main/INFO]: Cryptography restriction removed successfully
[21:49:37] [main/INFO]: Inserted after-TER callback
[21:49:37] [main/INFO]: Adding 'reach_set_client_renderer' ASM patch...
[21:49:37] [main/INFO]: Added 'reach_set_client_renderer' ASM patch!
[21:49:37] [main/INFO]: Adding 'reach_set_client_renderer' ASM patch...
[21:49:37] [main/INFO]: Added 'reach_set_client_renderer' ASM patch!
[21:49:43] [main/INFO]: Inserted arm angle callback
[21:49:45] [main/INFO]: Potentially Dangerous alternative prefix `citadel` for name `debug`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:26] [modloading-worker-1/INFO]: Registered serializer 'silentgear:stat_modifier_trait'
[21:50:26] [modloading-worker-1/INFO]: Registered serializer 'silentgear:attribute_trait'
[21:50:26] [modloading-worker-1/INFO]: Registered serializer 'silentgear:block_placer'
[21:50:26] [modloading-worker-1/INFO]: Registered serializer 'silentgear:synergy'
[21:50:26] [modloading-worker-1/INFO]: Registered serializer 'managear:mana'
[21:50:26] [modloading-worker-1/INFO]: Loading Init Config
[21:50:26] [modloading-worker-1/INFO]: Gauges and Switches GIT id #69f6c05.
[21:50:27] [modloading-worker-2/INFO]: Mod usefulrailroads is signed with a valid certificate.
[21:50:27] [modloading-worker-0/INFO]: Creating directory for dimension-specific Better Caves configs at C:\Users\athos\curseforge\minecraft\Instances\All the Mods 5 - ATM5\config\bettercaves-1_15_2
[21:50:27] [modloading-worker-3/WARN]: No data fixer registered for entity appliedenergistics2:tiny_tnt_primed
[21:50:28] [modloading-worker-0/WARN]: No data fixer registered for entity charged_snowball
[21:50:29] [modloading-worker-1/INFO]: Engineer's Tools GIT id #c24c236.
[21:50:31] [modloading-worker-3/WARN]: No data fixer registered for entity appliedenergistics2:singularity
[21:50:31] [modloading-worker-3/WARN]: No data fixer registered for entity appliedenergistics2:charged_quartz
[21:50:31] [modloading-worker-1/INFO]: Adding 'reach_set_server_entity_interact' ASM patch...
[21:50:31] [modloading-worker-1/INFO]: Added 'reach_set_server_entity_interact' ASM patch!
[21:50:31] [modloading-worker-1/INFO]: Adding 'allow_entity_interaction' ASM patch...
[21:50:31] [modloading-worker-1/INFO]: Added 'allow_entity_interaction' ASM patch!
[21:50:31] [modloading-worker-1/WARN]: Invalid entity class name (class not found): 'appeng.entity.EntitySingularity'
[21:50:31] [modloading-worker-1/WARN]: Invalid explosion class name (class not found): 'slimeknights.tconstruct.gadgets.entity.ExplosionEFLN'
[21:50:32] [modloading-worker-3/WARN]: No data fixer registered for entity appliedenergistics2:growing_crystal
[21:50:35] [modloading-worker-0/INFO]: Optifine not detected.
[21:50:35] [modloading-worker-0/INFO]: [com.valkyrieofnight.vlib.core.debug.SimpleDebugger:log:93]: Suite ID: enviro
[21:50:35] [modloading-worker-0/INFO]: [com.valkyrieofnight.vlib.core.debug.SimpleDebugger:log:93]: Member ID: materials
[21:50:35] [modloading-worker-0/INFO]: [com.valkyrieofnight.vlib.core.debug.SimpleDebugger:log:93]: Mod ID: enviromats
[21:50:35] [modloading-worker-3/INFO]: Here we go! Launching Dungeon Crawl 2.3.0-a...
[21:50:36] [modloading-worker-0/INFO]: [com.valkyrieofnight.vlib.core.debug.SimpleDebugger:log:93]: Setup Complete
[21:50:36] [main/INFO]: Dispatching synchronous work after CONSTRUCT: 7 jobs
[21:50:37] [main/INFO]: Found 1638 unique defined tags
[21:50:37] [main/INFO]: Found 17170 unique defined recipes
[21:50:37] [main/INFO]: Found 7987 unique defined loot tables
[21:50:38] [main/INFO]: Found 6077 unique defined advancements
[21:50:38] [main/INFO]: Module thelm.jaopca.compat.wtbwmachines.WTBWMachinesModule has missing mod dependencies, skipping
[21:50:38] [main/INFO]: Module thelm.jaopca.compat.wtbwmachines.WTBWMachinesDustModule has missing mod dependencies, skipping
[21:50:38] [main/INFO]: Module thelm.jaopca.compat.wtbwmachines.WTBWMachinesCompatModule has missing mod dependencies, skipping
[21:50:38] [main/INFO]: Module thelm.jaopca.compat.uselessmod.UselessModNonIngotModule has missing mod dependencies, skipping
[21:50:38] [main/INFO]: Module thelm.jaopca.compat.uselessmod.UselessModModule has missing mod dependencies, skipping
[21:50:38] [main/INFO]: Module thelm.jaopca.compat.uselessmod.UselessModCompatModule has missing mod dependencies, skipping
[21:50:38] [main/INFO]: Module thelm.jaopca.compat.usefulmachinery.UsefulMachineryModule has missing mod dependencies, skipping
[21:50:38] [main/INFO]: Module thelm.jaopca.compat.omegacraft.OmegaCraftNonIngotModule has missing mod dependencies, skipping
[21:50:38] [main/INFO]: Module thelm.jaopca.compat.omegacraft.OmegaCraftModule has missing mod dependencies, skipping
[21:50:38] [main/INFO]: Module thelm.jaopca.compat.omegacraft.OmegaCraftCompatModule has missing mod dependencies, skipping
[21:50:38] [main/INFO]: Module thelm.jaopca.compat.occultism.OccultismModule has missing mod dependencies, skipping
[21:50:38] [main/INFO]: Module thelm.jaopca.compat.occultism.OccultismCompatModule has missing mod dependencies, skipping
[21:50:38] [main/INFO]: Module thelm.jaopca.compat.indreb.IndRebNonIngotModule has missing mod dependencies, skipping
[21:50:38] [main/INFO]: Module thelm.jaopca.compat.indreb.IndRebModule has missing mod dependencies, skipping
[21:50:38] [main/INFO]: Module thelm.jaopca.compat.futurepack.FuturepackNonIngotModule has missing mod dependencies, skipping
[21:50:38] [main/INFO]: Module thelm.jaopca.compat.futurepack.FuturepackModule has missing mod dependencies, skipping
[21:50:38] [main/INFO]: Module thelm.jaopca.compat.flux.FluxNonIngotModule has missing mod dependencies, skipping
[21:50:38] [main/INFO]: Module thelm.jaopca.compat.flux.FluxModule has missing mod dependencies, skipping
[21:50:38] [main/INFO]: Module thelm.jaopca.compat.flux.FluxCompatModule has missing mod dependencies, skipping
[21:50:38] [main/INFO]: Module thelm.jaopca.compat.crossroads.CrossroadsNonIngotModule has missing mod dependencies, skipping
[21:50:38] [main/INFO]: Module thelm.jaopca.compat.crossroads.CrossroadsModule has missing mod dependencies, skipping
[21:50:38] [main/INFO]: Module thelm.jaopca.compat.crossroads.CrossroadsCompatModule has missing mod dependencies, skipping
[21:50:38] [main/INFO]: Added 91 materials
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `storage_blocks.aquamarine`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `storage_blocks.aquamarine`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `storage_blocks.biotite`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `storage_blocks.biotite`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `storage_blocks.brick`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `storage_blocks.brick`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `storage_blocks.certus_quartz`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `storage_blocks.certus_quartz`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `storage_blocks.corrupti`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `storage_blocks.corrupti`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `storage_blocks.dragonstone`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `storage_blocks.dragonstone`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `storage_blocks.end_crystal_gem`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `storage_blocks.end_crystal_gem`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `storage_blocks.hop_graphite`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `storage_blocks.hop_graphite`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `storage_blocks.lapis_lazuli`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `storage_blocks.lapis_lazuli`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `storage_blocks.lithium`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `storage_blocks.lithium`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `storage_blocks.mana`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `storage_blocks.mana`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `storage_blocks.mana_diamond`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `storage_blocks.mana_diamond`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `storage_blocks.mundabitur`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `storage_blocks.mundabitur`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `storage_blocks.nether_brick`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `storage_blocks.nether_brick`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `storage_blocks.obsidian`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `storage_blocks.obsidian`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `storage_blocks.prismarine`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `storage_blocks.prismarine`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `storage_blocks.red_alloy`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `storage_blocks.red_alloy`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `storage_blocks.refined_iron`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `storage_blocks.refined_iron`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `storage_blocks.salt`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `storage_blocks.salt`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `storage_blocks.saltpeter`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `storage_blocks.saltpeter`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `storage_blocks.unobtainium_allthemodium_alloy`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `storage_blocks.unobtainium_allthemodium_alloy`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `storage_blocks.vibranium_allthemodium_alloy`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `storage_blocks.vibranium_allthemodium_alloy`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `storage_blocks.vibranium_unobtainium_alloy`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `storage_blocks.vibranium_unobtainium_alloy`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `storage_blocks.wood`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `storage_blocks.wood`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `create_crushed_ores.aluminum`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `create_crushed_ores.azure_silver`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `create_crushed_ores.bismuth`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `create_crushed_ores.crimson_iron`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `create_crushed_ores.lead`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `create_crushed_ores.nickel`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `create_crushed_ores.oratchalcum`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `create_crushed_ores.osmium`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `create_crushed_ores.platinum`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `create_crushed_ores.silver`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `create_crushed_ores.tin`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `create_crushed_ores.tungsten`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `create_crushed_ores.unobtainium`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `create_crushed_ores.uranium`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `create_crushed_ores.vibranium`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `dusts.amethyst`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `dusts.apatite`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `dusts.biotite`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `dusts.certus_quartz`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `dusts.cinnabar`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `dusts.malachite`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `dusts.niter`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `dusts.oratchalcum`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `dusts.tungsten`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `mekanism_clumps.aluminum`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `mekanism_clumps.azure_silver`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `mekanism_clumps.bismuth`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `mekanism_clumps.crimson_iron`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `mekanism_clumps.lead`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `mekanism_clumps.nickel`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `mekanism_clumps.oratchalcum`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `mekanism_clumps.platinum`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `mekanism_clumps.silver`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `mekanism_clumps.tungsten`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `mekanism_clumps.unobtainium`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `mekanism_clumps.uranium`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `mekanism_clumps.vibranium`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `mekanism_clumps.zinc`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `mekanism_crystals.aluminum`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `mekanism_crystals.azure_silver`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `mekanism_crystals.bismuth`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `mekanism_crystals.crimson_iron`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `mekanism_crystals.lead`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `mekanism_crystals.nickel`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `mekanism_crystals.oratchalcum`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `mekanism_crystals.platinum`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `mekanism_crystals.silver`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `mekanism_crystals.tungsten`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `mekanism_crystals.unobtainium`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `mekanism_crystals.uranium`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `mekanism_crystals.vibranium`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
[21:50:39] [main/INFO]: Potentially Dangerous alternative prefix `jaopca` for name `mekanism_crystals.zinc`, expected `minecraft`. This could be a intended override, but in most cases indicates a broken mod.
